,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49
1350,52.0,50.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0
1351,54.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,51.0,52.0,53.0,53.0,50.0,51.0,54.0,51.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0
1352,52.0,52.0,52.0,50.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,54.0,50.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,51.0,51.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,51.0,54.0
1353,53.0,53.0,51.0,50.0,51.0,49.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,56.0,52.0,52.0,52.0,55.0,52.0,51.0,54.0,53.0,52.0,54.0,53.0,54.0,52.0,51.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,51.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,57.0
1354,52.0,51.0,51.0,53.0,53.0,50.0,53.0,52.0,55.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,50.0,50.0,54.0,52.0,53.0,54.0,54.0,50.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,50.0,53.0,53.0
1355,52.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,51.0,50.0,51.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0
1356,53.0,54.0,51.0,53.0,54.0,54.0,52.0,53.0,50.0,52.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,55.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,50.0,54.0,52.0,51.0,53.0,51.0,52.0,52.0,55.0,53.0,53.0,54.0,51.0,54.0,52.0,54.0,51.0,52.0,54.0,53.0,53.0,53.0,55.0,53.0,53.0
1357,52.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,50.0,53.0,51.0,52.0,53.0,50.0,53.0,54.0,51.0,54.0,49.0,52.0,53.0,52.0,54.0,52.0,53.0,55.0,53.0,51.0,54.0,53.0,51.0,55.0,51.0,50.0,51.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0,50.0,53.0
1358,53.0,52.0,53.0,53.0,52.0,51.0,51.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0,55.0,53.0,53.0,51.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0,55.0,52.0,51.0,49.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0
1359,53.0,54.0,53.0,51.0,52.0,56.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0,54.0,51.0,54.0,49.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,51.0,54.0,56.0,52.0,52.0,52.0,52.0,51.0,55.0,52.0,54.0,53.0,51.0,52.0,54.0,53.0,54.0,51.0,51.0,52.0
1360,52.0,51.0,50.0,52.0,52.0,53.0,54.0,52.0,53.0,50.0,52.0,50.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,55.0,54.0,53.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,49.0,52.0,52.0,54.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,55.0,52.0,53.0,53.0
1361,55.0,54.0,50.0,53.0,54.0,51.0,51.0,53.0,51.0,53.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,50.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,54.0,52.0,52.0,53.0,51.0,50.0,54.0,54.0,54.0,54.0,54.0,51.0,52.0,54.0,53.0,54.0,53.0,54.0,52.0,51.0,54.0
1362,52.0,51.0,51.0,52.0,50.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0,53.0,55.0,52.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,50.0,55.0,52.0,50.0,51.0,53.0
1363,54.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,56.0,54.0,49.0,51.0,52.0,53.0,51.0,53.0,52.0,54.0,55.0,54.0,50.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0
1364,52.0,53.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,54.0,54.0,54.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,53.0,51.0,50.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,52.0,54.0,54.0,55.0,52.0,52.0,51.0,52.0,54.0,52.0,54.0,51.0,52.0,51.0
1365,55.0,53.0,52.0,50.0,51.0,49.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,54.0,53.0,52.0,51.0,55.0,51.0,50.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,53.0,50.0,52.0,52.0,53.0,51.0,54.0
1366,52.0,53.0,50.0,51.0,53.0,54.0,51.0,52.0,51.0,51.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,54.0,50.0,55.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,55.0,52.0,52.0,53.0,54.0,54.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0
1367,52.0,52.0,51.0,48.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,50.0,52.0,55.0,53.0,52.0,52.0,54.0,52.0,49.0,53.0,52.0,52.0,49.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,54.0,51.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,52.0,51.0,53.0
1368,54.0,50.0,51.0,50.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,49.0,49.0,51.0,53.0,54.0,54.0,52.0,53.0,52.0,51.0,55.0,54.0,51.0,50.0,50.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0
1369,52.0,53.0,53.0,53.0,51.0,53.0,52.0,50.0,51.0,52.0,51.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0,50.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,50.0,53.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0
1370,53.0,52.0,51.0,51.0,52.0,51.0,54.0,52.0,53.0,53.0,51.0,51.0,54.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,51.0,50.0,54.0,54.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,54.0,50.0,50.0,52.0,51.0,51.0,52.0,54.0,50.0,52.0,52.0,54.0
1371,53.0,53.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,50.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,55.0,52.0,50.0,51.0,53.0,54.0,52.0,53.0,50.0,50.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0
1372,53.0,52.0,54.0,51.0,52.0,55.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,55.0,50.0,54.0,51.0,52.0,50.0,51.0,51.0,54.0,53.0,52.0,51.0,53.0,51.0,53.0,51.0,52.0,54.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0,50.0,54.0,51.0,53.0,56.0,53.0,51.0,54.0,54.0,52.0,52.0,54.0
1373,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,48.0,52.0,54.0,52.0,54.0,52.0,55.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,55.0,52.0,52.0,54.0
1374,51.0,53.0,54.0,53.0,55.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,50.0,51.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,53.0,55.0,51.0,55.0,53.0,53.0,51.0,53.0,54.0,53.0,52.0,50.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,54.0
1375,54.0,52.0,53.0,51.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,54.0,53.0,49.0,52.0,51.0,53.0,57.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,53.0
1376,54.0,51.0,51.0,53.0,53.0,51.0,55.0,52.0,51.0,53.0,51.0,54.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,51.0,54.0,54.0,54.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,54.0,50.0,54.0
1377,50.0,54.0,52.0,51.0,52.0,51.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,51.0,50.0,54.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,50.0,51.0,50.0,52.0,52.0,52.0,53.0,52.0,55.0,53.0,55.0
1378,54.0,52.0,53.0,53.0,52.0,51.0,52.0,51.0,54.0,53.0,51.0,53.0,52.0,52.0,50.0,52.0,54.0,52.0,52.0,54.0,50.0,50.0,53.0,55.0,53.0,52.0,52.0,53.0,54.0,56.0,53.0,52.0,53.0,54.0,54.0,55.0,53.0,52.0,51.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0
1379,52.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,50.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,50.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0
1380,52.0,50.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,50.0,53.0,54.0,54.0,53.0,52.0,52.0,55.0,52.0,52.0,50.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,51.0,54.0,52.0,51.0,53.0,55.0,55.0,56.0,53.0
1381,52.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,50.0,50.0,52.0,54.0,51.0,51.0,53.0,52.0,54.0,53.0,50.0,53.0,53.0,51.0,52.0,51.0,54.0,50.0,53.0,54.0,53.0,51.0,50.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0
1382,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,55.0,52.0,53.0,55.0,52.0,53.0,50.0,52.0,53.0,52.0,53.0,55.0,51.0,53.0,50.0,51.0,51.0,54.0
1383,54.0,51.0,53.0,50.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,50.0,52.0,54.0,52.0,49.0,50.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,51.0,53.0,55.0,54.0,54.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,52.0,54.0
1384,53.0,55.0,54.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,51.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,54.0,54.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,56.0,53.0,52.0,54.0,54.0,51.0,51.0,55.0,52.0,53.0,54.0
1385,54.0,53.0,53.0,52.0,54.0,50.0,51.0,54.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,54.0,55.0,50.0,52.0,52.0,50.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,54.0,50.0,51.0,52.0,51.0,51.0,54.0,52.0,51.0,51.0,54.0,52.0,55.0,53.0,54.0
1386,53.0,53.0,53.0,51.0,53.0,53.0,54.0,52.0,51.0,51.0,52.0,53.0,53.0,53.0,49.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,51.0,53.0,51.0,53.0
1387,52.0,52.0,52.0,51.0,52.0,51.0,54.0,51.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,51.0,51.0,50.0,54.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,50.0,53.0,52.0,53.0,51.0,53.0
1388,53.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,54.0,50.0,52.0,53.0,52.0,53.0,50.0,53.0,51.0,53.0,52.0,50.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,54.0,53.0,51.0,55.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,55.0,53.0,54.0,54.0
1389,52.0,54.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,50.0,54.0,52.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,51.0,50.0,52.0,54.0,52.0,51.0,50.0,53.0,52.0,50.0,54.0,53.0,52.0,53.0,54.0,51.0,53.0,51.0,52.0,51.0,51.0,54.0,52.0,52.0,51.0,52.0
1390,54.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0,52.0,51.0,54.0,54.0,52.0,50.0,53.0,52.0,53.0,50.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0
1391,54.0,51.0,54.0,52.0,52.0,51.0,54.0,54.0,52.0,53.0,49.0,52.0,52.0,52.0,53.0,52.0,53.0,50.0,53.0,53.0,53.0,54.0,52.0,50.0,52.0,53.0,52.0,54.0,52.0,54.0,52.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0
1392,52.0,53.0,51.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,54.0,54.0,51.0,51.0,53.0,54.0,50.0,53.0,52.0,50.0,52.0,55.0,54.0,53.0,54.0,51.0,51.0,54.0,52.0,52.0,53.0,50.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,50.0,52.0,51.0,52.0,51.0,53.0,53.0,51.0,54.0
1393,53.0,53.0,50.0,51.0,53.0,53.0,54.0,53.0,51.0,54.0,53.0,53.0,55.0,52.0,53.0,51.0,52.0,55.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,57.0,52.0,52.0,53.0,50.0,52.0,51.0,52.0,53.0,53.0,51.0,54.0
1394,53.0,50.0,54.0,53.0,54.0,53.0,54.0,54.0,50.0,53.0,52.0,53.0,52.0,52.0,51.0,55.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,50.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,56.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,51.0,51.0,49.0,53.0
1395,54.0,53.0,51.0,51.0,52.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,50.0,54.0,52.0,52.0,55.0,54.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,52.0,50.0,52.0,52.0,53.0,54.0,52.0,49.0,52.0,52.0,53.0,53.0,54.0
1396,54.0,55.0,51.0,52.0,52.0,53.0,55.0,54.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,54.0,51.0,50.0,55.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0
1397,52.0,50.0,51.0,51.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,55.0,51.0,53.0,53.0,51.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,52.0,49.0,50.0,50.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,54.0,53.0,54.0,52.0,51.0,51.0,51.0,52.0,53.0,54.0,53.0,54.0,52.0
1398,53.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,54.0,50.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,55.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,54.0,52.0,53.0,53.0,55.0,54.0
1399,53.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,54.0,55.0,50.0,54.0,52.0,53.0,50.0,54.0,52.0,53.0,51.0,53.0,50.0,53.0,52.0,52.0,55.0,50.0,54.0,54.0,56.0,51.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,54.0,53.0,52.0,50.0,54.0,54.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0
1400,54.0,52.0,50.0,54.0,50.0,53.0,53.0,51.0,54.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,52.0,55.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,52.0,50.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,55.0,54.0,54.0
1401,53.0,53.0,51.0,53.0,51.0,55.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,55.0,53.0,54.0,53.0,52.0,51.0,51.0,52.0,55.0,53.0,53.0,50.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,51.0,54.0,54.0,54.0,53.0
1402,53.0,53.0,51.0,53.0,55.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,50.0,53.0,51.0,51.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,55.0,49.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,51.0,51.0,54.0,54.0,52.0,54.0
1403,53.0,53.0,51.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,50.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,51.0,51.0,52.0,51.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,55.0,51.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,53.0,50.0,53.0,52.0,52.0,53.0,54.0,53.0,54.0
1404,50.0,53.0,53.0,51.0,54.0,52.0,52.0,50.0,54.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,50.0,54.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,55.0,51.0,50.0,52.0,51.0,51.0,55.0,53.0,54.0,52.0,54.0
1405,55.0,52.0,52.0,54.0,54.0,52.0,53.0,51.0,52.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,51.0,50.0,52.0,51.0,55.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,54.0,51.0,53.0,54.0,55.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,51.0,50.0,52.0,52.0,54.0,54.0
1406,53.0,54.0,52.0,51.0,52.0,52.0,51.0,51.0,50.0,52.0,51.0,54.0,52.0,52.0,52.0,53.0,55.0,52.0,53.0,53.0,53.0,51.0,51.0,54.0,50.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0
1407,52.0,54.0,54.0,50.0,53.0,54.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,54.0,52.0,54.0,51.0,50.0,52.0,53.0,55.0,52.0,54.0,51.0,53.0,52.0,50.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,52.0,54.0,51.0,54.0
1408,54.0,52.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,53.0,54.0,54.0,51.0,51.0,52.0,51.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,55.0,51.0,54.0,52.0,51.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,55.0,52.0,52.0,53.0,51.0,54.0
1409,53.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,50.0,53.0,51.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,51.0,51.0,52.0,51.0,53.0,54.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0
1410,53.0,52.0,52.0,52.0,50.0,51.0,52.0,53.0,54.0,53.0,51.0,51.0,54.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,50.0,51.0,51.0,52.0,52.0,51.0,54.0,53.0,53.0
1411,52.0,54.0,52.0,52.0,50.0,54.0,51.0,52.0,53.0,53.0,50.0,52.0,53.0,52.0,55.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,50.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0
1412,53.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,54.0,54.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,55.0,53.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,51.0,54.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,55.0
1413,53.0,51.0,52.0,54.0,52.0,51.0,53.0,54.0,51.0,54.0,51.0,50.0,52.0,53.0,54.0,52.0,50.0,53.0,50.0,55.0,52.0,52.0,52.0,53.0,54.0,51.0,52.0,54.0,53.0,53.0,50.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0
1414,51.0,51.0,52.0,51.0,51.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,51.0,54.0,52.0,54.0,52.0,53.0,51.0,55.0,53.0,52.0,52.0,54.0,53.0,53.0,51.0,51.0,53.0,51.0,54.0,51.0,50.0,52.0,52.0,53.0,53.0,50.0,54.0,51.0,51.0,54.0,53.0,53.0,50.0,54.0
1415,54.0,54.0,51.0,52.0,51.0,54.0,52.0,54.0,51.0,54.0,52.0,50.0,53.0,51.0,51.0,51.0,52.0,54.0,51.0,49.0,50.0,53.0,53.0,55.0,53.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0
1416,52.0,53.0,54.0,52.0,52.0,53.0,54.0,53.0,53.0,51.0,54.0,55.0,53.0,54.0,52.0,55.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,54.0
